table_name,num_queries,num_clients,avg_latency,min_latency,max_latency,p50_latency,p90_latency,p95_latency,p99_latency,stddev_latency,throughput,success_rate,failure_rate,elapsed_time
items_no_index_128_500K,1000,1000,52.88488943338394,0.19690895080566406,100.01257920265198,53.97914779186249,92.60797252655028,96.2978682398796,99.3977807879448,29.699626957188098,0.01890899292244229,100.0,0.0,100.32267427444458
items_ivfflat_128_500K,1000,1000,1.243264726638794,0.0026292800903320312,2.5949907302856445,1.2395416498184204,2.1401618242263796,2.2503316760063172,2.4596717524528504,0.6670452135094157,0.8043339270981588,100.0,0.0,2.6787514686584473
items_hnsw_128_500K,1000,1000,1.1638633589744567,0.002404928207397461,2.434312105178833,1.1596382856369019,2.0111641883850098,2.1139638662338256,2.338858253955841,0.6194121076246416,0.8592073908754669,100.0,0.0,2.5455243587493896
items_no_index_128_1M,1000,1000,85.64088599491119,0.35428524017333984,162.38040328025818,87.44267499446869,150.15220348834993,157.1828358054161,161.36056011676789,47.59879419474588,0.011676665746538637,100.0,0.0,162.57681918144226
items_ivfflat_128_1M,1000,1000,3.6336047384738923,0.0072345733642578125,7.309793472290039,3.5423974990844727,6.741222214698795,6.993619453907013,7.102346968650817,2.0510126606818915,0.275208800068881,100.0,0.0,7.470931529998779
items_hnsw_128_1M,1000,1000,2.195179149866104,0.0032143592834472656,4.337619781494141,2.209001660346985,3.832192635536194,4.038151454925536,4.308160150051116,1.2070643095262685,0.4555436853803005,100.0,0.0,4.533538103103638
items_no_index_128_5M,1000,1000,338.1533838191032,1.0606880187988281,615.4583134651184,359.02303540706635,571.5929365158082,594.0294444799424,611.5964257526397,182.0844101153924,0.002957237892183728,100.0,0.0,615.5399961471558
items_ivfflat_128_5M,1000,1000,38.43391863298416,0.15667152404785156,52.888041734695435,40.42732536792755,50.78364689350128,51.729946517944335,52.532437505722044,11.218995983290373,0.026018684421676312,100.0,0.0,52.988038539886475
items_hnsw_128_5M,1000,1000,18.458995775461197,0.05633425712585449,30.450408697128296,20.322253584861755,29.296761941909793,29.77110011577606,30.366411623954775,9.149959560550508,0.05417412800588905,100.0,0.0,30.581353664398193
