table_name,num_queries,num_clients,avg_latency,min_latency,max_latency,p50_latency,p90_latency,p95_latency,p99_latency,stddev_latency,throughput,success_rate,failure_rate,elapsed_time
items_no_index_128_1M,5000,10,1.4934984755992888,0.14530420303344727,5.7428038120269775,1.4472323656082153,1.5466796159744263,2.4067504167556764,3.232404589653024,0.38400609621039716,0.6695688119793592,100.0,0.0,747.549955368042
items_ivfflat_128_1M,5000,10,0.044964006328582766,0.025696754455566406,0.15181922912597656,0.04425680637359619,0.04778532981872559,0.049129056930541995,0.08187785625457766,0.007943408011099906,22.240011103377125,100.0,0.0,22.600178003311157
items_hnsw_128_1M,5000,10,0.04029896216392517,0.02039647102355957,0.1465749740600586,0.03845489025115967,0.045347428321838384,0.057258319854736395,0.0768722438812256,0.008671526405020285,24.814534824303244,100.0,0.0,20.26429533958435
items_no_index_128_1M,5000,50,7.371579247045517,0.14954781532287598,21.50227427482605,7.139567971229553,7.412151193618774,7.524225008487702,14.230685143470765,1.587056184226942,0.13565614185058023,100.0,0.0,740.7134935855865
items_ivfflat_128_1M,5000,50,0.2228917068004608,0.00519561767578125,0.6291325092315674,0.212257981300354,0.2285533666610718,0.3992164731025696,0.42997503042221075,0.050478381697413914,4.4864836577128875,100.0,0.0,22.42544198036194
items_hnsw_128_1M,5000,50,0.19760879759788513,0.0053479671478271484,0.589679479598999,0.1891334056854248,0.2053454637527466,0.34623500108718874,0.3858380222320557,0.04626697666388622,5.060503439907082,100.0,0.0,19.882477521896362
items_no_index_128_1M,5000,100,14.737060940170288,0.1464552879333496,70.71814751625061,14.269686579704285,14.775216722488405,14.9159690618515,28.73273824453354,3.551737060686467,0.06785613522667872,100.0,0.0,744.195766210556
items_ivfflat_128_1M,5000,100,0.4469484992027283,0.004130125045776367,1.6970829963684082,0.42282581329345703,0.44063329696655273,0.8259119272232056,0.8553978252410889,0.11833239868686606,2.2373942451620517,100.0,0.0,22.587276220321655
items_hnsw_128_1M,5000,100,0.3931731577396393,0.005356550216674805,1.188676357269287,0.3725545406341553,0.4079876184463501,0.7096344351768493,0.7686375641822819,0.09971966632359296,2.5434086236940003,100.0,0.0,19.877806425094604
